codLocaleProgetto,ocStatoProgetto,ocCodCategoriaSpesa,longitude,latitude,codTemaSintetico
23EMPG/2016/315972,In corso,91,11.9085386,43.9473026,6
23EMPG/2016/315979,In corso,91,11.7770106,43.9758538,6
23EMPG/2016/315998,In corso,91,11.9656122,43.8391059,6
23EMPG/2016/316037,In corso,91,11.9085386,43.9473026,6
23EMPG/2016/316060,Non avviato,94,10.140725,44.7562651,6
23EMPG/2016/317138,In corso,94,12.3476822,44.2635492,6
23EMPG/2016/317172,In corso,91,9.3859502,44.7700875,6
23EMPG/2016/317178,In corso,94,9.8704676,44.8534249,6
23EMPG/2016/317181,In corso,94,9.6413303,44.8707899,6
23EMPG/2016/317218,In corso,91,12.5695158,44.0678288,6
23EMPG/2016/317468,In corso,94,10.6296859,44.6989932,6
23EMPG/2016/318928,Non avviato,91,12.3432256,43.8966191,6
23EMPG/2016/318957,In corso,94,10.3279036,44.801485,6
23EMPG/2016/318964,In corso,94,10.3279036,44.801485,6
23EMPG/2016/319375,In corso,91,10.3241069,44.369025,6
23EMPG/2016/319376,In corso,91,10.2686946,44.6145497,6
23EMPG/2016/319383,Non avviato,94,11.0632969,44.8863605,6
23EMPG/2016/319391,In corso,94,10.6909273,44.5982342,6
23EMPG/2016/319396,Non avviato,91,11.7306901,44.2763833,6
23EMPG/2016/519545,In corso,94,9.6929845,45.0526206,6
23EMPG/2016/556866,Liquidato,010:::011:::012:::013:::014,10.1725902,44.8828179,4
23EMPG/2016/556887,In corso,010:::011:::012:::013:::014,12.1958435,43.9569813,4
23EMPG/2016/556889,In corso,010:::011:::012:::013:::014,12.2419061,44.1372036,4
23EMPG/2016/559310,In corso,010:::011:::012:::013:::014,11.3071493,44.7136126,4
23EMPG/2016/559316,In corso,010:::011:::012:::013:::014,10.3196384,44.8045367,4
23EMPG/2016/559324,In corso,010:::011:::012:::013:::014,10.3196384,44.8045367,4
23EMPG/2016/561472,In corso,010:::011:::012:::013:::014,10.2644579,44.9566508,4
23EMPG/2016/563771,In corso,010:::011:::012:::013:::014,12.4468799,44.0628329,4
23EMPG/2016/563773,In corso,010:::011:::012:::013:::014,12.4468799,44.0628329,4
23EMPG/2016/563776,In corso,010:::011:::012:::013:::014,12.6934399,43.9735927,4
23EMPG/2016/564831,In corso,010:::011:::012:::013:::014,10.6019669,44.6196242,4
23EMPG/2016/565520,Liquidato,010:::011:::012:::013:::014,10.662916,44.8333405,4
23EMPG/2016/565532,In corso,010:::011:::012:::013:::014,11.8968499,44.817732,4
23EMPG/2016/566330,Non avviato,010:::011:::012:::013:::014,10.6352932,44.6978754,4
23EMPG/2016/566344,In corso,010:::011:::012:::013:::014,10.662916,44.8333405,4
23EMPG/2016/566355,In corso,010:::011:::012:::013:::014,11.772634,44.2239502,4
23EMPG/2016/566574,In corso,010:::011:::012:::013:::014,12.229296,44.922401,4
23EMPG/2016/568022,In corso,010:::011:::012:::013:::014,11.6231776,44.2234531,4
23EMPG/2016/568052,In corso,010:::011:::012:::013:::014,9.987969,45.0967505,4
23EMPG/2016/568070,In corso,010:::011:::012:::013:::014,11.9593605,44.4680909,4
23EMPG/2016/568086,In corso,010:::011:::012:::013:::014,9.8720259,45.0496245,4
23EMPG/2016/568109,In corso,010:::011:::012:::013:::014,10.2658536,44.6145699,4
23EMPG/2016/568447,In corso,010:::011:::012:::013:::014,10.630947,44.630657,4
23EMPG/2016/568577,In corso,010:::011:::012:::013:::014,9.96479,44.89626,4
23EMPG/2016/568593,Liquidato,010:::011:::012:::013:::014,12.5596088,44.0370122,4
23EMPG/2016/568626,In corso,010:::011:::012:::013:::014,10.2284197,44.7155116,4
23EMPG/2016/568779,In corso,010:::011:::012:::013:::014,11.408089,44.470388,4
23EMPG/2016/568784,In corso,010:::011:::012:::013:::014,11.2051276,44.3404103,4
23EMPG/2016/568788,In corso,010:::011:::012:::013:::014,11.408089,44.470388,4
23EMPG/2016/569083,In corso,010:::011:::012:::013:::014,10.9266274,44.6457817,4
23EMPG/2016/570624,In corso,010:::011:::012:::013:::014,10.6270622,44.6987736,4
23EMPG/2016/570649,Liquidato,010:::011:::012:::013:::014,10.9393523,44.5490315,4
23EMPG/2016/570664,In corso,010:::011:::012:::013:::014,10.4201152,44.6229836,4
23EMPG/2016/570671,In corso,010:::011:::012:::013:::014,11.47904,44.4460126,4
23EMPG/2016/570681,In corso,010:::011:::012:::013:::014,12.1980114,44.4140521,4
23EMPG/2016/570690,In corso,010:::011:::012:::013:::014,12.1980114,44.4140521,4
23EMPG/2016/570694,In corso,010:::011:::012:::013:::014,12.1980114,44.4140521,4
23EMPG/2016/570697,In corso,010:::011:::012:::013:::014,12.1980114,44.4140521,4
23EMPG/2016/570703,In corso,010:::011:::012:::013:::014,12.1980114,44.4140521,4
23EMPG/2016/570706,In corso,010:::011:::012:::013:::014,12.1980114,44.4140521,4
23EMPG/2016/570710,In corso,010:::011:::012:::013:::014,12.1980114,44.4140521,4
23EMPG/2016/775965,In corso,010:::011:::012:::013:::014,12.300997,44.004853,4
23EMPG/2017/0257871,Liquidato,93,11.3426162,44.494887,6
23EMPG/2017/0453116,Liquidato,93,11.3426162,44.494887,6
23EMPG/2017/102626,In corso,010:::011:::012:::013:::014,10.8343349,44.3396531,4
23EMPG/2017/112744,In corso,010:::011:::012:::013:::014,12.2426551,44.1369617,4
23EMPG/2017/112916,In corso,010:::011:::012:::013:::014,11.375413,44.6471051,4
23EMPG/2017/114336,In corso,010:::011:::012:::013:::014,10.319582,44.804511,4
23EMPG/2017/114675,In corso,010:::011:::012:::013:::014,11.6190631,44.8360591,4
23EMPG/2017/114778,In corso,010:::011:::012:::013:::014,11.6190631,44.8360591,4
23EMPG/2017/116941,In corso,010:::011:::012:::013:::014,11.7245779,44.2762148,4
23EMPG/2017/116945,Non avviato,010:::011:::012:::013:::014,11.62869,44.35931,4
23EMPG/2017/117133,In corso,010:::011:::012:::013:::014,11.0538673,44.8870437,4
23EMPG/2017/117154,In corso,010:::011:::012:::013:::014,10.662916,44.8333405,4
23EMPG/2017/117161,In corso,010:::011:::012:::013:::014,11.3524089,44.4968777,4
23EMPG/2017/117182,In corso,010:::011:::012:::013:::014,10.3551928,44.8906212,4
23EMPG/2017/117195,Non avviato,010:::011:::012:::013:::014,11.7983155,44.3207927,4
23EMPG/2017/117210,In corso,010:::011:::012:::013:::014,12.0401697,44.2226037,4
23EMPG/2017/117222,In corso,010:::011:::012:::013:::014,10.7832463,44.6533222,4
23EMPG/2017/117273,Non avviato,010:::011:::012:::013:::014,10.3015924,44.6440106,4
23EMPG/2017/117301,In corso,010:::011:::012:::013:::014,11.353181,44.490842,4
23EMPG/2017/118342,In corso,010:::011:::012:::013:::014,9.5716409,44.9890918,4
23EMPG/2017/118407,In corso,010:::011:::012:::013:::014,10.662916,44.8333405,4
23EMPG/2017/119139,In corso,010:::011:::012:::013:::014,10.9157253,44.6552725,4
23EMPG/2017/119180,In corso,010:::011:::012:::013:::014,10.662916,44.8333405,4
23EMPG/2017/119356,In corso,010:::011:::012:::013:::014,10.9266274,44.6457817,4
23EMPG/2017/120614,In corso,010:::011:::012:::013:::014,11.938537,44.0070762,4
23EMPG/2017/120639,In corso,010:::011:::012:::013:::014,12.5660214,44.0609986,4
23EMPG/2017/121315,In corso,010:::011:::012:::013:::014,10.622038,44.7074762,4
23EMPG/2017/121426,In corso,010:::011:::012:::013:::014,11.9511255,44.175832,4
23EMPG/2017/121653,In corso,010:::011:::012:::013:::014,10.6915283,44.5980912,4
23EMPG/2017/121788,In corso,010:::011:::012:::013:::014,12.7446435,43.9637243,4
23EMPG/2017/121886,In corso,010:::011:::012:::013:::014,12.0580838,44.1148228,4
23EMPG/2017/122114,In corso,010:::011:::012:::013:::014,12.0327043,44.3721979,4
23EMPG/2017/122268,In corso,010:::011:::012:::013:::014,11.5892329,44.3979124,4
23EMPG/2017/122294,In corso,010:::011:::012:::013:::014,11.5892329,44.3979124,4
23EMPG/2017/122490,In corso,010:::011:::012:::013:::014,9.9077786,44.9287938,4
23EMPG/2017/122812,Non avviato,010:::011:::012:::013:::014,10.2262764,44.9194372,4
23EMPG/2017/122820,In corso,010:::011:::012:::013:::014,10.328515,44.8011538,4
23EMPG/2017/122825,In corso,010:::011:::012:::013:::014,10.328515,44.8011538,4
23EMPG/2017/122873,In corso,010:::011:::012:::013:::014,11.8828677,44.2855763,4
23EMPG/2017/122877,In corso,010:::011:::012:::013:::014,11.8828677,44.2855763,4
23EMPG/2017/122985,Non avviato,010:::011:::012:::013:::014,12.21265,44.4226162,4
23EMPG/2017/122988,In corso,010:::011:::012:::013:::014,10.6352932,44.6978754,4
23EMPG/2017/122990,In corso,010:::011:::012:::013:::014,10.9569947,44.4280771,4
23EMPG/2017/123017,In corso,010:::011:::012:::013:::014,10.662916,44.8333405,4
23EMPG/2017/124143,In corso,010:::011:::012:::013:::014,12.4153298,44.1065742,4
23EMPG/2017/124357,In corso,010:::011:::012:::013:::014,12.1259244,44.1873037,4
23EMPG/2017/124398,In corso,010:::011:::012:::013:::014,10.061247,44.8673946,4
23EMPG/2017/124829,In corso,010:::011:::012:::013:::014,10.061247,44.8673946,4
23EMPG/2017/124888,In corso,010:::011:::012:::013:::014,10.4464481,44.7001985,4
23EMPG/2017/125147,Liquidato,010:::011:::012:::013:::014,12.5596088,44.0370122,4
23EMPG/2017/125709,In corso,010:::011:::012:::013:::014,9.9782431,44.8157028,4
23EMPG/2017/125817,In corso,010:::011:::012:::013:::014,11.4986726,44.8402729,4
23EMPG/2017/126272,In corso,010:::011:::012:::013:::014,11.3164951,44.2193062,4
23EMPG/2017/127161,Non avviato,010:::011:::012:::013:::014,11.001519,44.280336,4
23EMPG/2017/127256,In corso,010:::011:::012:::013:::014,10.333117,44.8078042,4
23EMPG/2017/127374,In corso,010:::011:::012:::013:::014,9.7861282,44.9995937,4
23EMPG/2017/127377,In corso,010:::011:::012:::013:::014,10.6491012,44.8914388,4
23EMPG/2017/127378,In corso,010:::011:::012:::013:::014,12.1334817,44.1491359,4
23EMPG/2017/127383,Non avviato,010:::011:::012:::013:::014,11.3290831,44.4997049,4
23EMPG/2017/127384,Non avviato,010:::011:::012:::013:::014,11.3290831,44.4997049,4
23EMPG/2017/127388,In corso,010:::011:::012:::013:::014,9.6901199,45.0527072,4
23EMPG/2017/127390,In corso,010:::011:::012:::013:::014,12.1980114,44.4140521,4
23EMPG/2017/127393,In corso,010:::011:::012:::013:::014,12.1980114,44.4140521,4
23EMPG/2017/127395,In corso,010:::011:::012:::013:::014,12.1980114,44.4140521,4
23EMPG/2017/127397,In corso,010:::011:::012:::013:::014,12.1980114,44.4140521,4
23EMPG/2017/127404,In corso,010:::011:::012:::013:::014,12.1980114,44.4140521,4
23EMPG/2017/127405,In corso,010:::011:::012:::013:::014,10.4031341,44.4373031,4
23EMPG/2017/127409,In corso,010:::011:::012:::013:::014,12.1980114,44.4140521,4
23EMPG/2017/127410,In corso,010:::011:::012:::013:::014,12.1980114,44.4140521,4
23EMPG/2017/127411,In corso,010:::011:::012:::013:::014,12.1980114,44.4140521,4
23EMPG/2017/128337,In corso,010:::011:::012:::013:::014,10.448327,44.8464439,4
23EMPG/2017/128657,In corso,010:::011:::012:::013:::014,10.0993269,44.6897458,4
23EMPG/2017/128832,In corso,010:::011:::012:::013:::014,10.6354543,44.6719848,4
23EMPG/2017/129170,Liquidato,010:::011:::012:::013:::014,10.3816554,44.6398398,4
23EMPG/2017/129938,In corso,010:::011:::012:::013:::014,12.5563813,44.0518715,4
23EMPG/2017/131626,In corso,010:::011:::012:::013:::014,11.2905666,44.7275469,4
23EMPG/2017/131635,In corso,010:::011:::012:::013:::014,11.2905666,44.7275469,4
23EMPG/2017/131658,In corso,010:::011:::012:::013:::014,10.9760285,44.1546731,4
23EMPG/2017/131771,Non avviato,010:::011:::012:::013:::014,11.2964841,44.6812131,4
23EMPG/2017/133286,In corso,010:::011:::012:::013:::014,12.0360618,44.2197422,4
23EMPG/2017/134255,In corso,010:::011:::012:::013:::014,10.662916,44.8333405,4
23EMPG/2017/135050,In corso,010:::011:::012:::013:::014,11.6102931,44.839781,4
23EMPG/2017/42748,In corso,010:::011:::012:::013:::014,11.0336116,44.479751,4
23EMPG/2017/572804,Liquidato,93,11.3426162,44.494887,6
23EMPG/2017/659017,In corso,95,9.8674065,44.851265,6
23EMPG/2017/660103-1,In corso,93,11.9080877,43.9471649,6
23EMPG/2017/660103-2,In corso,93,11.9080877,43.9471649,6
23EMPG/2017/660103-3,In corso,93,11.9080877,43.9471649,6
23EMPG/2017/660103-4,In corso,93,11.9080877,43.9471649,6
23EMPG/2017/660103-5,In corso,93,11.9080877,43.9471649,6
23EMPG/2017/660310,In corso,95,12.2419061,44.1372036,6
23EMPG/2017/763348,In corso,95,12.5695158,44.0678288,6
23EMPG/2017/765751,In corso,95,12.0407312,44.2227398,6
23EMPG/2017/8249,In corso,010:::011:::012:::013:::014,10.2159016,44.7528276,4
23EMPG/2017/91766,In corso,010:::011:::012:::013:::014,10.1755959,44.8571386,4
23EMPG/2018/0523124,Concluso,93,11.3635926,44.5087383,6
23EMPG/2018/0658929,In corso,93,11.3635926,44.5087383,6
23EMPG/2018/205936,Non avviato,010:::011:::012:::013:::014,10.6296859,44.6989932,4
23EMPG/2018/205950,Non avviato,010:::011:::012:::013:::014,10.6296859,44.6989932,4
23EMPG/2018/205968,Non avviato,010:::011:::012:::013:::014,10.6296859,44.6989932,4
23EMPG/2018/205988,Non avviato,010:::011:::012:::013:::014,10.6296859,44.6989932,4
23EMPG/2018/206004,Non avviato,010:::011:::012:::013:::014,10.6296859,44.6989932,4
23EMPG/2018/206019,Non avviato,010:::011:::012:::013:::014,10.6296859,44.6989932,4
23EMPG/2018/206466,In corso,010:::011:::012:::013:::014,12.2035294,44.4183598,4
23EMPG/2018/207310,Non avviato,010:::011:::012:::013:::014,10.3279036,44.801485,4
23EMPG/2018/207370,Non avviato,010:::011:::012:::013:::014,12.4667204,44.1343597,4
23EMPG/2018/207512,Non avviato,010:::011:::012:::013:::014,10.3279036,44.801485,4
23EMPG/2018/207526,Non avviato,010:::011:::012:::013:::014,10.3279036,44.801485,4
23EMPG/2018/209845,Non avviato,010:::011:::012:::013:::014,12.2035294,44.4183598,4
23EMPG/2018/209870,Non avviato,010:::011:::012:::013:::014,12.2035294,44.4183598,4
23EMPG/2018/209877,Non avviato,010:::011:::012:::013:::014,12.2035294,44.4183598,4
23EMPG/2018/211885,Non avviato,010:::011:::012:::013:::014,10.608395,44.347377,4
23EMPG/2018/214760,Non avviato,010:::011:::012:::013:::014,12.2464292,44.1396438,4
23EMPG/2018/214856,Non avviato,010:::011:::012:::013:::014,10.2114734,44.7575814,4
23EMPG/2018/215776,Non avviato,010:::011:::012:::013:::014,12.1966506,43.959797,4
23EMPG/2018/216815,In corso,010:::011:::012:::013:::014,11.8056851,44.6976116,4
23EMPG/2018/217025,Non avviato,010:::011:::012:::013:::014,11.8963211,44.480727,4
23EMPG/2018/217031,Non avviato,010:::011:::012:::013:::014,11.7124294,44.3599996,4
23EMPG/2018/217956,Non avviato,010:::011:::012:::013:::014,10.6296859,44.6989932,4
23EMPG/2018/217970,Non avviato,010:::011:::012:::013:::014,9.6731188,44.5291383,4
23EMPG/2018/218442,In corso,010:::011:::012:::013:::014,10.2238561,44.6628725,4
23EMPG/2018/218470,In corso,010:::011:::012:::013:::014,12.0407312,44.2227398,4
23EMPG/2018/219963,In corso,010:::011:::012:::013:::014,11.5475409,44.3955776,4
23EMPG/2018/219975,In corso,010:::011:::012:::013:::014,11.5475409,44.3955776,4
23EMPG/2018/220025,In corso,010:::011:::012:::013:::014,12.5695158,44.0678288,4
23EMPG/2018/220032,In corso,010:::011:::012:::013:::014,11.6750857,44.4328527,4
23EMPG/2018/220066,Non avviato,010:::011:::012:::013:::014,10.6296859,44.6989932,4
23EMPG/2018/220087,Non avviato,010:::011:::012:::013:::014,10.6296859,44.6989932,4
23EMPG/2018/220105,Non avviato,010:::011:::012:::013:::014,11.1010791,44.7489014,4
23EMPG/2018/220130,Non avviato,010:::011:::012:::013:::014,10.3320374,44.89681,4
23EMPG/2018/220154,In corso,010:::011:::012:::013:::014,10.3320374,44.89681,4
23EMPG/2018/221296,Non avviato,010:::011:::012:::013:::014,12.4963655,41.9027835,4
23EMPG/2018/221308,In corso,010:::011:::012:::013:::014,10.2251032,44.714291,4
23EMPG/2018/221460,Concluso,010:::011:::012:::013:::014,10.3279036,44.801485,4
23EMPG/2018/221652,In corso,010:::011:::012:::013:::014,10.3279036,44.801485,4
23EMPG/2018/221725,Non avviato,010:::011:::012:::013:::014,11.3426162,44.494887,4
23EMPG/2018/221768,In corso,010:::011:::012:::013:::014,10.4727679,44.6363977,4
23EMPG/2018/221805,In corso,010:::011:::012:::013:::014,12.2035294,44.4183598,4
23EMPG/2018/222597,Non avviato,010:::011:::012:::013:::014,11.7954257,44.3212615,4
23EMPG/2018/222621,Non avviato,010:::011:::012:::013:::014,11.7954257,44.3212615,4
23EMPG/2018/222748,In corso,010:::011:::012:::013:::014,11.5475409,44.3955776,4
23EMPG/2018/223034,Non avviato,010:::011:::012:::013:::014,9.9825123,44.8183121,4
23EMPG/2018/223395,In corso,010:::011:::012:::013:::014,12.1351499,44.149228,4
23EMPG/2018/223405,In corso,010:::011:::012:::013:::014,12.1351499,44.149228,4
23EMPG/2018/223564,In corso,010:::011:::012:::013:::014,12.2035294,44.4183598,4
23EMPG/2018/223846,Non avviato,010:::011:::012:::013:::014,10.9392399,44.2692931,4
23EMPG/2018/224132,Non avviato,010:::011:::012:::013:::014,11.3426162,44.494887,4
23EMPG/2018/224143,Non avviato,010:::011:::012:::013:::014,11.3426162,44.494887,4
23EMPG/2018/224154,In corso,010:::011:::012:::013:::014,11.8774091,44.2898527,4
23EMPG/2018/224362,In corso,010:::011:::012:::013:::014,11.4167591,44.6359227,4
23EMPG/2018/224385,In corso,010:::011:::012:::013:::014,10.3776918,44.9318812,4
23EMPG/2018/224401,Non avviato,010:::011:::012:::013:::014,12.0407312,44.2227398,4
23EMPG/2018/224425,Non avviato,010:::011:::012:::013:::014,10.6296859,44.6989932,4
23EMPG/2018/224709,Non avviato,010:::011:::012:::013:::014,12.5695158,44.0678288,4
23EMPG/2018/224720,Non avviato,010:::011:::012:::013:::014,12.5695158,44.0678288,4
23EMPG/2018/224877,In corso,010:::011:::012:::013:::014,11.9815993,44.1067344,4
23EMPG/2018/224893,In corso,010:::011:::012:::013:::014,11.9815993,44.1067344,4
23EMPG/2018/227888,In corso,010:::011:::012:::013:::014,11.3447429,44.6447617,4
23EMPG/2018/228199,Non avviato,010:::011:::012:::013:::014,10.0615953,44.866279,4
23EMPG/2018/228209,Non avviato,010:::011:::012:::013:::014,10.3007481,44.6185297,4
23EMPG/2018/228211,Non avviato,010:::011:::012:::013:::014,10.0615953,44.866279,4
23EMPG/2018/228236,Non avviato,010:::011:::012:::013:::014,11.8946487,44.8043952,4
23EMPG/2018/228252,Non avviato,010:::011:::012:::013:::014,11.1671005,44.1445152,4
23EMPG/2018/228260,In corso,010:::011:::012:::013:::014,10.6296859,44.6989932,4
23EMPG/2018/228272,In corso,010:::011:::012:::013:::014,12.0407312,44.2227398,4
23EMPG/2018/228284,In corso,010:::011:::012:::013:::014,12.0407312,44.2227398,4
23EMPG/2018/228292,In corso,010:::011:::012:::013:::014,12.0407312,44.2227398,4
23EMPG/2018/228300,Non avviato,010:::011:::012:::013:::014,9.5936002,45.0879006,4
23EMPG/2018/228308,Non avviato,010:::011:::012:::013:::014,12.0407312,44.2227398,4
23EMPG/2018/228317,In corso,010:::011:::012:::013:::014,12.0407312,44.2227398,4
23EMPG/2018/228327,Non avviato,010:::011:::012:::013:::014,12.1793532,44.6940053,4
23EMPG/2018/228332,In corso,010:::011:::012:::013:::014,12.0607782,44.1270334,4
23EMPG/2018/228335,Non avviato,010:::011:::012:::013:::014,12.1793532,44.6940053,4
23EMPG/2018/228342,In corso,010:::011:::012:::013:::014,12.0607782,44.1270334,4
23EMPG/2018/228364,Non avviato,010:::011:::012:::013:::014,11.3426162,44.494887,4
23EMPG/2018/228374,Non avviato,010:::011:::012:::013:::014,11.9594646,44.1853509,4
23EMPG/2018/228378,Non avviato,010:::011:::012:::013:::014,11.8321561,44.3568123,4
23EMPG/2018/228382,Non avviato,010:::011:::012:::013:::014,11.3426162,44.494887,4
23EMPG/2018/228389,Non avviato,010:::011:::012:::013:::014,10.9252269,44.647128,4
23EMPG/2018/228394,In corso,010:::011:::012:::013:::014,10.9252269,44.647128,4
23EMPG/2018/228399,Non avviato,010:::011:::012:::013:::014,10.9252269,44.647128,4
23EMPG/2018/228409,Non avviato,010:::011:::012:::013:::014,11.5475409,44.3955776,4
23EMPG/2018/228414,Non avviato,010:::011:::012:::013:::014,10.7317542,44.8492956,4
23EMPG/2018/228420,Non avviato,010:::011:::012:::013:::014,10.7317542,44.8492956,4
23EMPG/2018/228427,Non avviato,010:::011:::012:::013:::014,11.2773797,44.4782469,4
23EMPG/2018/228431,Non avviato,010:::011:::012:::013:::014,9.3859502,44.7700875,4
23EMPG/2018/228434,Non avviato,010:::011:::012:::013:::014,10.7317542,44.8492956,4
23EMPG/2018/228435,Non avviato,010:::011:::012:::013:::014,10.7841123,44.7232701,4
23EMPG/2018/228437,In corso,010:::011:::012:::013:::014,10.2061284,45.0023136,4
23EMPG/2018/228443,Non avviato,010:::011:::012:::013:::014,9.5537951,45.0026398,4
23EMPG/2018/228452,Non avviato,010:::011:::012:::013:::014,11.2773797,44.4782469,4
23EMPG/2018/228456,Non avviato,010:::011:::012:::013:::014,11.2773797,44.4782469,4
23EMPG/2018/228457,Non avviato,010:::011:::012:::013:::014,11.1341035,44.4386757,4
23EMPG/2018/228459,Non avviato,010:::011:::012:::013:::014,11.2773797,44.4782469,4
23EMPG/2018/228461,In corso,010:::011:::012:::013:::014,10.7375449,44.5880006,4
23EMPG/2018/229139,Non avviato,010:::011:::012:::013:::014,12.7384318,43.963318,4
23EMPG/2018/229189,Non avviato,010:::011:::012:::013:::014,10.9346157,44.5031076,4
23EMPG/2018/229211,Non avviato,010:::011:::012:::013:::014,11.1341035,44.4386757,4
23EMPG/2018/229236,Non avviato,010:::011:::012:::013:::014,11.619787,44.8381237,4
23EMPG/2018/229254,In corso,010:::011:::012:::013:::014,9.9671594,44.8965638,4
23EMPG/2018/229971,Non avviato,010:::011:::012:::013:::014,10.7969832,44.207978,4
23EMPG/2018/230110,Non avviato,010:::011:::012:::013:::014,10.2286567,44.9227572,4
23EMPG/2018/230282,Non avviato,010:::011:::012:::013:::014,10.4221368,44.6258625,4
23EMPG/2018/230328,In corso,010:::011:::012:::013:::014,11.3426162,44.494887,4
23EMPG/2018/230413,In corso,010:::011:::012:::013:::014,11.2952663,44.6800033,4
23EMPG/2018/230497,Non avviato,010:::011:::012:::013:::014,10.6909273,44.5982342,4
23EMPG/2018/230517,Non avviato,010:::011:::012:::013:::014,9.8313229,44.799744,4
23EMPG/2018/230574,Non avviato,010:::011:::012:::013:::014,10.4221368,44.6258625,4
23EMPG/2018/230626,Non avviato,010:::011:::012:::013:::014,11.4672909,44.4482151,4
23EMPG/2018/230791,Non avviato,010:::011:::012:::013:::014,9.8704676,44.8534249,4
23EMPG/2018/230808,In corso,010:::011:::012:::013:::014,11.3447429,44.6447617,4
23EMPG/2018/230912,Non avviato,010:::011:::012:::013:::014,11.976675,44.4197361,4
23EMPG/2018/230920,Non avviato,010:::011:::012:::013:::014,10.890991,44.1645688,4
23EMPG/2018/272917,In corso,95,12.2035294,44.4183598,6
23EMPG/2018/303419,In corso,95,10.3279036,44.801485,6
23EMPG/2018/329062,In corso,95,11.619787,44.8381237,6
23EMPG/2018/463556,In corso,95,10.9252269,44.647128,6
23EMPG/2018/467365,In corso,95,12.2464292,44.1396438,6
23EMPG/2018/471475,In corso,95,9.6929845,45.0526206,6
23EMPG/2018/474362,In corso,95,10.6296859,44.6989932,6
23EMPG/2018/493518,Liquidato,95,12.2464292,44.1396438,6
23EMPG/2018/494360,Liquidato,95,11.619787,44.8381237,6
23EMPG/2018/495188,Liquidato,95,12.2035294,44.4183598,6
23EMPG/2018/495320,Liquidato,95,10.9252269,44.647128,6
23EMPG/2018/499268,Liquidato,95,12.0407312,44.2227398,6
23EMPG/2018/499303,Liquidato,95,9.6929845,45.0526206,6
23EMPG/2018/499334,Liquidato,95,10.3279036,44.801485,6
23EMPG/2018/499349,Liquidato,95,11.3426162,44.494887,6
23EMPG/2018/499367,Liquidato,95,12.5695158,44.0678288,6
23EMPG/2018/513356,In corso,95,9.9782431,44.8157028,6
23EMPG/2018/516265,In corso,95,12.0401697,44.2226037,6
23EMPG/2018/521141,In corso,95,12.4323265,44.1194341,6
23EMPG/2018/697687,In corso,95,11.3426162,44.494887,6
23EMPG/2019/726167,In corso,010:::011:::012:::013:::014,9.6758651,45.0572459,4
